id_code,experiment,plate,well,sirna,well_type
HUVEC-05_2_F07,HUVEC-05,2,F07,1134,positive_control
HUVEC-05_2_F11,HUVEC-05,2,F11,1129,positive_control
HUVEC-05_2_F15,HUVEC-05,2,F15,1136,positive_control
HUVEC-05_2_F19,HUVEC-05,2,F19,1125,positive_control
HUVEC-05_2_F22,HUVEC-05,2,F22,1130,positive_control
HUVEC-05_2_H03,HUVEC-05,2,H03,1114,positive_control
HUVEC-05_2_H07,HUVEC-05,2,H07,1109,positive_control
HUVEC-05_2_H11,HUVEC-05,2,H11,1115,positive_control
HUVEC-05_2_H15,HUVEC-05,2,H15,1120,positive_control
HUVEC-05_2_H19,HUVEC-05,2,H19,1116,positive_control
HUVEC-05_2_H22,HUVEC-05,2,H22,1118,positive_control
HUVEC-05_2_J03,HUVEC-05,2,J03,1133,positive_control
HUVEC-05_2_J07,HUVEC-05,2,J07,1132,positive_control
HUVEC-05_2_J11,HUVEC-05,2,J11,1135,positive_control
HUVEC-05_2_J15,HUVEC-05,2,J15,1110,positive_control
HUVEC-05_2_J19,HUVEC-05,2,J19,1111,positive_control
HUVEC-05_2_J22,HUVEC-05,2,J22,1124,positive_control
HUVEC-05_2_M03,HUVEC-05,2,M03,1131,positive_control
HUVEC-05_2_M07,HUVEC-05,2,M07,1119,positive_control
HUVEC-05_2_M11,HUVEC-05,2,M11,1137,positive_control
HUVEC-05_2_M15,HUVEC-05,2,M15,1117,positive_control
HUVEC-05_2_M19,HUVEC-05,2,M19,1121,positive_control
HUVEC-05_2_M22,HUVEC-05,2,M22,1128,positive_control
HUVEC-05_3_B02,HUVEC-05,3,B02,1138,negative_control
HUVEC-05_3_C03,HUVEC-05,3,C03,1119,positive_control
HUVEC-05_3_C07,HUVEC-05,3,C07,1127,positive_control
HUVEC-05_3_C11,HUVEC-05,3,C11,1121,positive_control
HUVEC-05_3_C15,HUVEC-05,3,C15,1118,positive_control
HUVEC-05_3_C19,HUVEC-05,3,C19,1114,positive_control
HUVEC-05_3_C22,HUVEC-05,3,C22,1124,positive_control
HUVEC-05_3_F03,HUVEC-05,3,F03,1123,positive_control
HUVEC-05_3_F07,HUVEC-05,3,F07,1136,positive_control
HUVEC-05_3_F11,HUVEC-05,3,F11,1120,positive_control
HUVEC-05_3_F15,HUVEC-05,3,F15,1111,positive_control
HUVEC-05_3_F19,HUVEC-05,3,F19,1131,positive_control
HUVEC-05_3_F22,HUVEC-05,3,F22,1109,positive_control
HUVEC-05_3_H03,HUVEC-05,3,H03,1113,positive_control
HUVEC-05_3_H07,HUVEC-05,3,H07,1134,positive_control
HUVEC-05_3_H11,HUVEC-05,3,H11,1135,positive_control
HUVEC-05_3_H15,HUVEC-05,3,H15,1133,positive_control
HUVEC-05_3_H19,HUVEC-05,3,H19,1115,positive_control
HUVEC-05_3_H22,HUVEC-05,3,H22,1132,positive_control
HUVEC-05_3_J03,HUVEC-05,3,J03,1128,positive_control
HUVEC-05_3_J07,HUVEC-05,3,J07,1122,positive_control
HUVEC-05_3_J11,HUVEC-05,3,J11,1116,positive_control
HUVEC-05_3_J15,HUVEC-05,3,J15,1112,positive_control
HUVEC-05_3_J19,HUVEC-05,3,J19,1129,positive_control
HUVEC-05_3_J22,HUVEC-05,3,J22,1117,positive_control
HUVEC-05_3_M03,HUVEC-05,3,M03,1130,positive_control
HUVEC-05_3_M07,HUVEC-05,3,M07,1126,positive_control
HUVEC-05_3_M11,HUVEC-05,3,M11,1110,positive_control
HUVEC-05_3_M15,HUVEC-05,3,M15,1137,positive_control
HUVEC-05_3_M19,HUVEC-05,3,M19,1108,positive_control
HUVEC-05_3_M22,HUVEC-05,3,M22,1125,positive_control
HUVEC-05_4_B02,HUVEC-05,4,B02,1138,negative_control
HUVEC-05_4_C03,HUVEC-05,4,C03,1115,positive_control
HUVEC-05_4_C07,HUVEC-05,4,C07,1122,positive_control
HUVEC-05_4_C11,HUVEC-05,4,C11,1129,positive_control
HUVEC-05_4_C15,HUVEC-05,4,C15,1112,positive_control
HUVEC-05_4_C19,HUVEC-05,4,C19,1108,positive_control
HUVEC-05_4_C22,HUVEC-05,4,C22,1131,positive_control
HUVEC-05_4_F03,HUVEC-05,4,F03,1135,positive_control
HUVEC-05_4_F07,HUVEC-05,4,F07,1118,positive_control
HUVEC-05_4_F11,HUVEC-05,4,F11,1117,positive_control
HUVEC-05_4_F15,HUVEC-05,4,F15,1124,positive_control
HUVEC-05_4_F19,HUVEC-05,4,F19,1116,positive_control
HUVEC-05_4_F22,HUVEC-05,4,F22,1133,positive_control
HUVEC-05_4_H03,HUVEC-05,4,H03,1136,positive_control
HUVEC-05_4_H07,HUVEC-05,4,H07,1113,positive_control
HUVEC-05_4_H11,HUVEC-05,4,H11,1130,positive_control
HUVEC-05_4_H15,HUVEC-05,4,H15,1119,positive_control
HUVEC-05_4_H19,HUVEC-05,4,H19,1128,positive_control
HUVEC-05_4_H22,HUVEC-05,4,H22,1137,positive_control
HUVEC-05_4_J03,HUVEC-05,4,J03,1127,positive_control
HUVEC-05_4_J07,HUVEC-05,4,J07,1120,positive_control
HUVEC-05_4_J11,HUVEC-05,4,J11,1121,positive_control
HUVEC-05_4_J15,HUVEC-05,4,J15,1126,positive_control
HUVEC-05_4_J19,HUVEC-05,4,J19,1114,positive_control
HUVEC-05_4_J22,HUVEC-05,4,J22,1111,positive_control
HUVEC-05_4_M03,HUVEC-05,4,M03,1134,positive_control
HUVEC-05_4_M07,HUVEC-05,4,M07,1132,positive_control
HUVEC-05_4_M11,HUVEC-05,4,M11,1110,positive_control
HUVEC-05_4_M15,HUVEC-05,4,M15,1123,positive_control
HUVEC-05_4_M19,HUVEC-05,4,M19,1125,positive_control
HUVEC-05_4_M22,HUVEC-05,4,M22,1109,positive_control
HUVEC-06_1_B02,HUVEC-06,1,B02,1138,negative_control
HUVEC-06_1_C03,HUVEC-06,1,C03,1117,positive_control
HUVEC-06_1_C07,HUVEC-06,1,C07,1130,positive_control
HUVEC-06_1_C11,HUVEC-06,1,C11,1114,positive_control
HUVEC-06_1_C15,HUVEC-06,1,C15,1115,positive_control
HUVEC-06_1_C19,HUVEC-06,1,C19,1111,positive_control
HUVEC-06_1_C22,HUVEC-06,1,C22,1123,positive_control
HUVEC-06_1_F03,HUVEC-06,1,F03,1132,positive_control
HUVEC-06_1_F07,HUVEC-06,1,F07,1119,positive_control
HUVEC-06_1_F11,HUVEC-06,1,F11,1120,positive_control
HUVEC-06_1_F15,HUVEC-06,1,F15,1124,positive_control
HUVEC-06_1_F19,HUVEC-06,1,F19,1121,positive_control
HUVEC-06_1_F22,HUVEC-06,1,F22,1109,positive_control
HUVEC-06_1_H03,HUVEC-06,1,H03,1110,positive_control
HUVEC-06_1_H07,HUVEC-06,1,H07,1137,positive_control
HUVEC-06_1_H11,HUVEC-06,1,H11,1131,positive_control
HUVEC-06_1_H15,HUVEC-06,1,H15,1122,positive_control
HUVEC-06_1_H19,HUVEC-06,1,H19,1112,positive_control
HUVEC-06_1_H22,HUVEC-06,1,H22,1136,positive_control
HUVEC-06_1_J03,HUVEC-06,1,J03,1118,positive_control
HUVEC-06_1_J07,HUVEC-06,1,J07,1116,positive_control
HUVEC-06_1_J11,HUVEC-06,1,J11,1126,positive_control
HUVEC-06_1_J15,HUVEC-06,1,J15,1134,positive_control
HUVEC-06_1_J19,HUVEC-06,1,J19,1125,positive_control
HUVEC-06_1_J22,HUVEC-06,1,J22,1127,positive_control
HUVEC-06_1_M03,HUVEC-06,1,M03,1135,positive_control
HUVEC-06_1_M07,HUVEC-06,1,M07,1129,positive_control
HUVEC-06_1_M11,HUVEC-06,1,M11,1128,positive_control
HUVEC-06_1_M15,HUVEC-06,1,M15,1113,positive_control
HUVEC-06_1_M19,HUVEC-06,1,M19,1133,positive_control
HUVEC-06_1_M22,HUVEC-06,1,M22,1108,positive_control
HUVEC-06_2_B02,HUVEC-06,2,B02,1138,negative_control
HUVEC-06_2_C03,HUVEC-06,2,C03,1134,positive_control
HUVEC-06_2_C07,HUVEC-06,2,C07,1131,positive_control
HUVEC-06_2_C11,HUVEC-06,2,C11,1121,positive_control
HUVEC-06_2_C15,HUVEC-06,2,C15,1116,positive_control
HUVEC-06_2_C19,HUVEC-06,2,C19,1136,positive_control
HUVEC-06_2_C22,HUVEC-06,2,C22,1120,positive_control
HUVEC-06_2_F03,HUVEC-06,2,F03,1111,positive_control
HUVEC-06_2_F07,HUVEC-06,2,F07,1109,positive_control
HUVEC-06_2_F11,HUVEC-06,2,F11,1112,positive_control
HUVEC-06_2_F15,HUVEC-06,2,F15,1118,positive_control
HUVEC-06_2_F19,HUVEC-06,2,F19,1122,positive_control
HUVEC-06_2_F22,HUVEC-06,2,F22,1132,positive_control
HUVEC-06_2_H03,HUVEC-06,2,H03,1110,positive_control
HUVEC-06_2_H07,HUVEC-06,2,H07,1119,positive_control
HUVEC-06_2_H11,HUVEC-06,2,H11,1108,positive_control
HUVEC-06_2_H15,HUVEC-06,2,H15,1124,positive_control
HUVEC-06_2_H19,HUVEC-06,2,H19,1137,positive_control
HUVEC-06_2_H22,HUVEC-06,2,H22,1117,positive_control
HUVEC-06_2_J03,HUVEC-06,2,J03,1133,positive_control
HUVEC-06_2_J07,HUVEC-06,2,J07,1113,positive_control
HUVEC-06_2_J11,HUVEC-06,2,J11,1127,positive_control
HUVEC-06_2_J15,HUVEC-06,2,J15,1115,positive_control
HUVEC-06_2_J19,HUVEC-06,2,J19,1135,positive_control
HUVEC-06_2_J22,HUVEC-06,2,J22,1128,positive_control
HUVEC-06_2_M03,HUVEC-06,2,M03,1130,positive_control
HUVEC-06_2_M07,HUVEC-06,2,M07,1129,positive_control
HUVEC-06_2_M11,HUVEC-06,2,M11,1114,positive_control
HUVEC-06_2_M15,HUVEC-06,2,M15,1125,positive_control
HUVEC-06_2_M19,HUVEC-06,2,M19,1123,positive_control
HUVEC-06_2_M22,HUVEC-06,2,M22,1126,positive_control
HUVEC-06_3_B02,HUVEC-06,3,B02,1138,negative_control
HUVEC-06_3_C03,HUVEC-06,3,C03,1124,positive_control
HUVEC-06_3_C07,HUVEC-06,3,C07,1109,positive_control
HUVEC-06_3_C11,HUVEC-06,3,C11,1125,positive_control
HUVEC-06_3_C15,HUVEC-06,3,C15,1113,positive_control
HUVEC-06_3_C19,HUVEC-06,3,C19,1133,positive_control
HUVEC-06_3_C22,HUVEC-06,3,C22,1119,positive_control
HUVEC-06_3_F03,HUVEC-06,3,F03,1115,positive_control
HUVEC-06_3_F07,HUVEC-06,3,F07,1137,positive_control
HUVEC-06_3_F11,HUVEC-06,3,F11,1111,positive_control
HUVEC-06_3_F15,HUVEC-06,3,F15,1130,positive_control
HUVEC-06_3_F19,HUVEC-06,3,F19,1123,positive_control
HUVEC-06_3_F22,HUVEC-06,3,F22,1114,positive_control
HUVEC-06_3_H03,HUVEC-06,3,H03,1121,positive_control
HUVEC-06_3_H07,HUVEC-06,3,H07,1112,positive_control
HUVEC-06_3_H11,HUVEC-06,3,H11,1135,positive_control
HUVEC-06_3_H15,HUVEC-06,3,H15,1131,positive_control
HUVEC-06_3_H19,HUVEC-06,3,H19,1132,positive_control
HUVEC-06_3_H22,HUVEC-06,3,H22,1127,positive_control
HUVEC-06_3_J03,HUVEC-06,3,J03,1126,positive_control
HUVEC-06_3_J07,HUVEC-06,3,J07,1134,positive_control
HUVEC-06_3_J11,HUVEC-06,3,J11,1136,positive_control
HUVEC-06_3_J15,HUVEC-06,3,J15,1108,positive_control
HUVEC-06_3_J19,HUVEC-06,3,J19,1116,positive_control
HUVEC-06_3_J22,HUVEC-06,3,J22,1120,positive_control
HUVEC-06_3_M03,HUVEC-06,3,M03,1117,positive_control
HUVEC-06_3_M07,HUVEC-06,3,M07,1118,positive_control
HUVEC-06_3_M11,HUVEC-06,3,M11,1110,positive_control
HUVEC-06_3_M15,HUVEC-06,3,M15,1128,positive_control
HUVEC-06_3_M19,HUVEC-06,3,M19,1129,positive_control
HUVEC-06_3_M22,HUVEC-06,3,M22,1122,positive_control
HUVEC-06_4_B02,HUVEC-06,4,B02,1138,negative_control
HUVEC-06_4_C03,HUVEC-06,4,C03,1125,positive_control
HUVEC-06_4_C07,HUVEC-06,4,C07,1110,positive_control
HUVEC-06_4_C11,HUVEC-06,4,C11,1124,positive_control
HUVEC-06_4_C15,HUVEC-06,4,C15,1120,positive_control
HUVEC-06_4_C19,HUVEC-06,4,C19,1132,positive_control
HUVEC-06_4_C22,HUVEC-06,4,C22,1118,positive_control
HUVEC-06_4_F03,HUVEC-06,4,F03,1122,positive_control
HUVEC-06_4_F07,HUVEC-06,4,F07,1114,positive_control
HUVEC-06_4_F11,HUVEC-06,4,F11,1116,positive_control
HUVEC-06_4_F15,HUVEC-06,4,F15,1112,positive_control
HUVEC-06_4_F19,HUVEC-06,4,F19,1123,positive_control
HUVEC-06_4_F22,HUVEC-06,4,F22,1119,positive_control
HUVEC-06_4_H03,HUVEC-06,4,H03,1133,positive_control
HUVEC-06_4_H07,HUVEC-06,4,H07,1113,positive_control
HUVEC-06_4_H11,HUVEC-06,4,H11,1117,positive_control
HUVEC-06_4_H15,HUVEC-06,4,H15,1129,positive_control
HUVEC-06_4_H19,HUVEC-06,4,H19,1109,positive_control
HUVEC-06_4_H22,HUVEC-06,4,H22,1108,positive_control
HUVEC-06_4_J03,HUVEC-06,4,J03,1130,positive_control
HUVEC-06_4_J07,HUVEC-06,4,J07,1131,positive_control
HUVEC-06_4_J11,HUVEC-06,4,J11,1135,positive_control
HUVEC-06_4_J15,HUVEC-06,4,J15,1128,positive_control
HUVEC-06_4_J19,HUVEC-06,4,J19,1137,positive_control
HUVEC-06_4_J22,HUVEC-06,4,J22,1111,positive_control
HUVEC-06_4_M03,HUVEC-06,4,M03,1115,positive_control
HUVEC-06_4_M07,HUVEC-06,4,M07,1127,positive_control
HUVEC-06_4_M11,HUVEC-06,4,M11,1126,positive_control
HUVEC-06_4_M15,HUVEC-06,4,M15,1121,positive_control
HUVEC-06_4_M19,HUVEC-06,4,M19,1134,positive_control
HUVEC-06_4_M22,HUVEC-06,4,M22,1136,positive_control
HUVEC-07_1_B02,HUVEC-07,1,B02,1138,negative_control
HUVEC-07_1_C03,HUVEC-07,1,C03,1108,positive_control
HUVEC-07_1_C07,HUVEC-07,1,C07,1109,positive_control
HUVEC-07_1_C11,HUVEC-07,1,C11,1110,positive_control
HUVEC-07_1_C15,HUVEC-07,1,C15,1111,positive_control
HUVEC-07_1_C19,HUVEC-07,1,C19,1112,positive_control
HUVEC-07_1_C22,HUVEC-07,1,C22,1113,positive_control
HUVEC-07_1_F03,HUVEC-07,1,F03,1114,positive_control
HUVEC-07_1_F07,HUVEC-07,1,F07,1115,positive_control
HUVEC-07_1_F11,HUVEC-07,1,F11,1116,positive_control
HUVEC-07_1_F15,HUVEC-07,1,F15,1117,positive_control
HUVEC-07_1_F19,HUVEC-07,1,F19,1118,positive_control
HUVEC-07_1_F22,HUVEC-07,1,F22,1119,positive_control
HUVEC-07_1_H03,HUVEC-07,1,H03,1120,positive_control
HUVEC-07_1_H07,HUVEC-07,1,H07,1121,positive_control
HUVEC-07_1_H11,HUVEC-07,1,H11,1122,positive_control
HUVEC-07_1_H15,HUVEC-07,1,H15,1123,positive_control
HUVEC-07_1_H19,HUVEC-07,1,H19,1124,positive_control
HUVEC-07_1_H22,HUVEC-07,1,H22,1125,positive_control
HUVEC-07_1_J03,HUVEC-07,1,J03,1126,positive_control
HUVEC-07_1_J07,HUVEC-07,1,J07,1127,positive_control
HUVEC-07_1_J11,HUVEC-07,1,J11,1128,positive_control
HUVEC-07_1_J15,HUVEC-07,1,J15,1129,positive_control
HUVEC-07_1_J19,HUVEC-07,1,J19,1130,positive_control
HUVEC-07_1_J22,HUVEC-07,1,J22,1131,positive_control
HUVEC-07_1_M03,HUVEC-07,1,M03,1132,positive_control
HUVEC-07_1_M07,HUVEC-07,1,M07,1133,positive_control
HUVEC-07_1_M11,HUVEC-07,1,M11,1134,positive_control
HUVEC-07_1_M15,HUVEC-07,1,M15,1135,positive_control
HUVEC-07_1_M19,HUVEC-07,1,M19,1136,positive_control
HUVEC-07_1_M22,HUVEC-07,1,M22,1137,positive_control
HUVEC-07_2_B02,HUVEC-07,2,B02,1138,negative_control
HUVEC-07_2_C03,HUVEC-07,2,C03,1108,positive_control
HUVEC-07_2_C07,HUVEC-07,2,C07,1109,positive_control
HUVEC-07_2_C11,HUVEC-07,2,C11,1110,positive_control
HUVEC-07_2_C15,HUVEC-07,2,C15,1111,positive_control
HUVEC-07_2_C19,HUVEC-07,2,C19,1112,positive_control
HUVEC-07_2_C22,HUVEC-07,2,C22,1113,positive_control
HUVEC-07_2_F03,HUVEC-07,2,F03,1114,positive_control
HUVEC-07_2_F07,HUVEC-07,2,F07,1115,positive_control
HUVEC-07_2_F11,HUVEC-07,2,F11,1116,positive_control
HUVEC-07_2_F15,HUVEC-07,2,F15,1117,positive_control
HUVEC-07_2_F19,HUVEC-07,2,F19,1118,positive_control
HUVEC-07_2_F22,HUVEC-07,2,F22,1138,negative_control
HUVEC-07_2_H03,HUVEC-07,2,H03,1120,positive_control
HUVEC-07_2_H07,HUVEC-07,2,H07,1121,positive_control
HUVEC-07_2_H11,HUVEC-07,2,H11,1122,positive_control
HUVEC-07_2_H15,HUVEC-07,2,H15,1123,positive_control
HUVEC-07_2_H19,HUVEC-07,2,H19,1124,positive_control
HUVEC-07_2_H22,HUVEC-07,2,H22,1125,positive_control
HUVEC-07_2_J03,HUVEC-07,2,J03,1126,positive_control
HUVEC-07_2_J07,HUVEC-07,2,J07,1127,positive_control
HUVEC-07_2_J11,HUVEC-07,2,J11,1128,positive_control
HUVEC-07_2_J15,HUVEC-07,2,J15,1129,positive_control
HUVEC-07_2_J19,HUVEC-07,2,J19,1130,positive_control
HUVEC-07_2_J22,HUVEC-07,2,J22,1131,positive_control
HUVEC-07_2_M03,HUVEC-07,2,M03,1132,positive_control
HUVEC-07_2_M07,HUVEC-07,2,M07,1133,positive_control
HUVEC-07_2_M11,HUVEC-07,2,M11,1134,positive_control
HUVEC-07_2_M15,HUVEC-07,2,M15,1135,positive_control
HUVEC-07_2_M19,HUVEC-07,2,M19,1136,positive_control
HUVEC-07_2_M22,HUVEC-07,2,M22,1137,positive_control
HUVEC-07_3_B02,HUVEC-07,3,B02,1138,negative_control
HUVEC-07_3_C03,HUVEC-07,3,C03,1108,positive_control
HUVEC-07_3_C07,HUVEC-07,3,C07,1109,positive_control
HUVEC-07_3_C11,HUVEC-07,3,C11,1110,positive_control
HUVEC-07_3_C15,HUVEC-07,3,C15,1111,positive_control
HUVEC-07_3_C19,HUVEC-07,3,C19,1112,positive_control
HUVEC-07_3_C22,HUVEC-07,3,C22,1113,positive_control
HUVEC-07_3_F03,HUVEC-07,3,F03,1114,positive_control
HUVEC-07_3_F07,HUVEC-07,3,F07,1115,positive_control
HUVEC-07_3_F11,HUVEC-07,3,F11,1116,positive_control
HUVEC-07_3_F15,HUVEC-07,3,F15,1117,positive_control
HUVEC-07_3_F19,HUVEC-07,3,F19,1118,positive_control
HUVEC-07_3_F22,HUVEC-07,3,F22,1119,positive_control
HUVEC-07_3_H03,HUVEC-07,3,H03,1120,positive_control
HUVEC-07_3_H07,HUVEC-07,3,H07,1121,positive_control
HUVEC-07_3_H11,HUVEC-07,3,H11,1122,positive_control
HUVEC-07_3_H15,HUVEC-07,3,H15,1123,positive_control
HUVEC-07_3_H19,HUVEC-07,3,H19,1124,positive_control
HUVEC-07_3_H22,HUVEC-07,3,H22,1125,positive_control
HUVEC-07_3_J03,HUVEC-07,3,J03,1126,positive_control
HUVEC-07_3_J07,HUVEC-07,3,J07,1127,positive_control
HUVEC-07_3_J11,HUVEC-07,3,J11,1128,positive_control
HUVEC-07_3_J15,HUVEC-07,3,J15,1129,positive_control
HUVEC-07_3_J19,HUVEC-07,3,J19,1130,positive_control
HUVEC-07_3_J22,HUVEC-07,3,J22,1131,positive_control
HUVEC-07_3_M03,HUVEC-07,3,M03,1132,positive_control
HUVEC-07_3_M05,HUVEC-07,3,M05,1138,negative_control
HUVEC-07_3_M07,HUVEC-07,3,M07,1133,positive_control
HUVEC-07_3_M11,HUVEC-07,3,M11,1134,positive_control
HUVEC-07_3_M15,HUVEC-07,3,M15,1135,positive_control
HUVEC-07_3_M19,HUVEC-07,3,M19,1136,positive_control
HUVEC-07_3_M22,HUVEC-07,3,M22,1137,positive_control
HUVEC-07_4_B02,HUVEC-07,4,B02,1138,negative_control
HUVEC-07_4_C03,HUVEC-07,4,C03,1108,positive_control
HUVEC-07_4_C07,HUVEC-07,4,C07,1109,positive_control
HUVEC-07_4_C11,HUVEC-07,4,C11,1110,positive_control
HUVEC-07_4_C15,HUVEC-07,4,C15,1111,positive_control
HUVEC-07_4_C19,HUVEC-07,4,C19,1112,positive_control
HUVEC-07_4_C22,HUVEC-07,4,C22,1113,positive_control
HUVEC-07_4_F03,HUVEC-07,4,F03,1114,positive_control
HUVEC-07_4_F07,HUVEC-07,4,F07,1115,positive_control
HUVEC-07_4_F11,HUVEC-07,4,F11,1116,positive_control
HUVEC-07_4_F15,HUVEC-07,4,F15,1117,positive_control
HUVEC-07_4_F19,HUVEC-07,4,F19,1118,positive_control
HUVEC-07_4_F22,HUVEC-07,4,F22,1119,positive_control
HUVEC-07_4_H03,HUVEC-07,4,H03,1120,positive_control
HUVEC-07_4_H07,HUVEC-07,4,H07,1121,positive_control
HUVEC-07_4_H11,HUVEC-07,4,H11,1122,positive_control
HUVEC-07_4_H15,HUVEC-07,4,H15,1123,positive_control
HUVEC-07_4_H19,HUVEC-07,4,H19,1124,positive_control
HUVEC-07_4_H22,HUVEC-07,4,H22,1125,positive_control
HUVEC-07_4_J03,HUVEC-07,4,J03,1126,positive_control
HUVEC-07_4_J07,HUVEC-07,4,J07,1127,positive_control
HUVEC-07_4_J11,HUVEC-07,4,J11,1128,positive_control
HUVEC-07_4_J15,HUVEC-07,4,J15,1129,positive_control
HUVEC-07_4_J19,HUVEC-07,4,J19,1130,positive_control
HUVEC-07_4_J22,HUVEC-07,4,J22,1131,positive_control
HUVEC-07_4_M03,HUVEC-07,4,M03,1132,positive_control
HUVEC-07_4_M07,HUVEC-07,4,M07,1133,positive_control
HUVEC-07_4_M11,HUVEC-07,4,M11,1134,positive_control
HUVEC-07_4_M15,HUVEC-07,4,M15,1135,positive_control
HUVEC-07_4_M19,HUVEC-07,4,M19,1136,positive_control
HUVEC-07_4_M22,HUVEC-07,4,M22,1137,positive_control
HUVEC-08_1_B02,HUVEC-08,1,B02,1138,negative_control
HUVEC-08_1_C03,HUVEC-08,1,C03,1137,positive_control
HUVEC-08_1_C07,HUVEC-08,1,C07,1108,positive_control
HUVEC-08_1_C11,HUVEC-08,1,C11,1113,positive_control
HUVEC-08_1_C15,HUVEC-08,1,C15,1110,positive_control
HUVEC-08_1_C19,HUVEC-08,1,C19,1132,positive_control
HUVEC-08_1_C22,HUVEC-08,1,C22,1136,positive_control
HUVEC-08_1_F03,HUVEC-08,1,F03,1117,positive_control
HUVEC-08_1_F07,HUVEC-08,1,F07,1135,positive_control
HUVEC-08_1_F11,HUVEC-08,1,F11,1109,positive_control
HUVEC-08_1_F15,HUVEC-08,1,F15,1114,positive_control
HUVEC-08_1_F19,HUVEC-08,1,F19,1121,positive_control
HUVEC-08_1_F22,HUVEC-08,1,F22,1118,positive_control
HUVEC-08_1_H03,HUVEC-08,1,H03,1134,positive_control
HUVEC-08_1_H07,HUVEC-08,1,H07,1123,positive_control
HUVEC-08_1_H11,HUVEC-08,1,H11,1122,positive_control
HUVEC-08_1_H15,HUVEC-08,1,H15,1119,positive_control
HUVEC-08_1_H19,HUVEC-08,1,H19,1124,positive_control
HUVEC-08_1_H22,HUVEC-08,1,H22,1115,positive_control
HUVEC-08_1_J03,HUVEC-08,1,J03,1116,positive_control
HUVEC-08_1_J07,HUVEC-08,1,J07,1128,positive_control
HUVEC-08_1_J11,HUVEC-08,1,J11,1129,positive_control
HUVEC-08_1_J15,HUVEC-08,1,J15,1126,positive_control
HUVEC-08_1_J19,HUVEC-08,1,J19,1111,positive_control
HUVEC-08_1_J22,HUVEC-08,1,J22,1127,positive_control
HUVEC-08_1_M03,HUVEC-08,1,M03,1125,positive_control
HUVEC-08_1_M07,HUVEC-08,1,M07,1120,positive_control
HUVEC-08_1_M11,HUVEC-08,1,M11,1112,positive_control
HUVEC-08_1_M15,HUVEC-08,1,M15,1131,positive_control
HUVEC-08_1_M19,HUVEC-08,1,M19,1133,positive_control
HUVEC-08_1_M22,HUVEC-08,1,M22,1130,positive_control
HUVEC-08_2_B02,HUVEC-08,2,B02,1138,negative_control
HUVEC-08_2_C03,HUVEC-08,2,C03,1109,positive_control
HUVEC-08_2_C07,HUVEC-08,2,C07,1124,positive_control
HUVEC-08_2_C11,HUVEC-08,2,C11,1130,positive_control
HUVEC-08_2_C15,HUVEC-08,2,C15,1114,positive_control
HUVEC-08_2_C19,HUVEC-08,2,C19,1117,positive_control
HUVEC-08_2_C22,HUVEC-08,2,C22,1118,positive_control
HUVEC-08_2_F03,HUVEC-08,2,F03,1127,positive_control
HUVEC-08_2_F07,HUVEC-08,2,F07,1108,positive_control
HUVEC-08_2_F11,HUVEC-08,2,F11,1129,positive_control
HUVEC-08_2_F15,HUVEC-08,2,F15,1112,positive_control
HUVEC-08_2_F19,HUVEC-08,2,F19,1132,positive_control
HUVEC-08_2_F22,HUVEC-08,2,F22,1111,positive_control
HUVEC-08_2_H03,HUVEC-08,2,H03,1134,positive_control
HUVEC-08_2_H07,HUVEC-08,2,H07,1120,positive_control
HUVEC-08_2_H11,HUVEC-08,2,H11,1121,positive_control
HUVEC-08_2_H15,HUVEC-08,2,H15,1110,positive_control
HUVEC-08_2_H19,HUVEC-08,2,H19,1115,positive_control
HUVEC-08_2_H22,HUVEC-08,2,H22,1113,positive_control
HUVEC-08_2_J03,HUVEC-08,2,J03,1131,positive_control
HUVEC-08_2_J07,HUVEC-08,2,J07,1122,positive_control
HUVEC-08_2_J11,HUVEC-08,2,J11,1125,positive_control
HUVEC-08_2_J15,HUVEC-08,2,J15,1119,positive_control
HUVEC-08_2_J19,HUVEC-08,2,J19,1123,positive_control
HUVEC-08_2_J22,HUVEC-08,2,J22,1133,positive_control
HUVEC-08_2_M03,HUVEC-08,2,M03,1128,positive_control
HUVEC-08_2_M07,HUVEC-08,2,M07,1116,positive_control
HUVEC-08_2_M11,HUVEC-08,2,M11,1126,positive_control
HUVEC-08_2_M15,HUVEC-08,2,M15,1137,positive_control
HUVEC-08_2_M19,HUVEC-08,2,M19,1136,positive_control
HUVEC-08_2_M22,HUVEC-08,2,M22,1135,positive_control
HUVEC-08_3_B02,HUVEC-08,3,B02,1138,negative_control
HUVEC-08_3_C03,HUVEC-08,3,C03,1115,positive_control
HUVEC-08_3_C07,HUVEC-08,3,C07,1128,positive_control
HUVEC-08_3_C11,HUVEC-08,3,C11,1110,positive_control
HUVEC-08_3_C15,HUVEC-08,3,C15,1111,positive_control
HUVEC-08_3_C19,HUVEC-08,3,C19,1134,positive_control
HUVEC-08_3_C22,HUVEC-08,3,C22,1136,positive_control
HUVEC-08_3_F03,HUVEC-08,3,F03,1123,positive_control
HUVEC-08_3_F07,HUVEC-08,3,F07,1127,positive_control
HUVEC-08_3_F11,HUVEC-08,3,F11,1121,positive_control
HUVEC-08_3_F15,HUVEC-08,3,F15,1113,positive_control
HUVEC-08_3_F19,HUVEC-08,3,F19,1108,positive_control
HUVEC-08_3_F22,HUVEC-08,3,F22,1126,positive_control
HUVEC-08_3_H03,HUVEC-08,3,H03,1133,positive_control
HUVEC-08_3_H07,HUVEC-08,3,H07,1117,positive_control
